ID,wavelengths,reflectance,latitude,longitude,good_wavelengths,fwhm,elev,spatial_ref,Category
49,1982.0946,0.09577917,-34.090211186375335,19.01500493408963,1.0,8.712,671.94305,0,PINE
49,1989.515,0.0974298,-34.090211186375335,19.01500493408963,1.0,8.714,671.94305,0,PINE
49,1996.9355,0.09868864,-34.090211186375335,19.01500493408963,1.0,8.715,671.94305,0,PINE
49,2004.355,0.1005923,-34.090211186375335,19.01500493408963,1.0,8.716,671.94305,0,PINE
49,2011.7745,0.10158371,-34.090211186375335,19.01500493408963,1.0,8.718,671.94305,0,PINE
49,2019.1931,0.10168141,-34.090211186375335,19.01500493408963,1.0,8.719,671.94305,0,PINE
49,2026.6118,0.101111025,-34.090211186375335,19.01500493408963,1.0,8.721,671.94305,0,PINE
49,2034.0304,0.10026512,-34.090211186375335,19.01500493408963,1.0,8.722,671.94305,0,PINE
49,2041.4471,0.099104494,-34.090211186375335,19.01500493408963,1.0,8.723,671.94305,0,PINE
49,2048.865,0.098070435,-34.090211186375335,19.01500493408963,1.0,8.725,671.94305,0,PINE
49,2056.2808,0.097147904,-34.090211186375335,19.01500493408963,1.0,8.726,671.94305,0,PINE
49,2063.6965,0.09614483,-34.090211186375335,19.01500493408963,1.0,8.727,671.94305,0,PINE
49,2071.1123,0.09302313,-34.090211186375335,19.01500493408963,1.0,8.729,671.94305,0,PINE
49,2078.5273,0.091829434,-34.090211186375335,19.01500493408963,1.0,8.73,671.94305,0,PINE
49,2085.9421,0.092497274,-34.090211186375335,19.01500493408963,1.0,8.732,671.94305,0,PINE
49,2093.3562,0.091970414,-34.090211186375335,19.01500493408963,1.0,8.733,671.94305,0,PINE
49,2100.769,0.09187898,-34.090211186375335,19.01500493408963,1.0,8.734,671.94305,0,PINE
49,2108.1821,0.09001395,-34.090211186375335,19.01500493408963,1.0,8.736,671.94305,0,PINE
49,2115.5942,0.091350436,-34.090211186375335,19.01500493408963,1.0,8.737,671.94305,0,PINE
49,2123.0063,0.09232265,-34.090211186375335,19.01500493408963,1.0,8.739,671.94305,0,PINE
49,2130.4175,0.09334135,-34.090211186375335,19.01500493408963,1.0,8.74,671.94305,0,PINE
49,2137.8289,0.09442177,-34.090211186375335,19.01500493408963,1.0,8.741,671.94305,0,PINE
49,2145.239,0.09418148,-34.090211186375335,19.01500493408963,1.0,8.743,671.94305,0,PINE
49,2152.6482,0.09523482,-34.090211186375335,19.01500493408963,1.0,8.744,671.94305,0,PINE
49,2160.0576,0.09554772,-34.090211186375335,19.01500493408963,1.0,8.746,671.94305,0,PINE
49,2167.467,0.09635586,-34.090211186375335,19.01500493408963,1.0,8.747,671.94305,0,PINE
49,2174.8755,0.09742102,-34.090211186375335,19.01500493408963,1.0,8.748,671.94305,0,PINE
49,2182.283,0.09807696,-34.090211186375335,19.01500493408963,1.0,8.75,671.94305,0,PINE
49,2189.6904,0.0989997,-34.090211186375335,19.01500493408963,1.0,8.751,671.94305,0,PINE
49,2197.097,0.099419616,-34.090211186375335,19.01500493408963,1.0,8.753,671.94305,0,PINE
49,2204.5034,0.10026126,-34.090211186375335,19.01500493408963,1.0,8.754,671.94305,0,PINE
49,2211.9092,0.10083104,-34.090211186375335,19.01500493408963,1.0,8.755,671.94305,0,PINE
49,2219.3147,0.10172964,-34.090211186375335,19.01500493408963,1.0,8.757,671.94305,0,PINE
49,2226.7195,0.100754395,-34.090211186375335,19.01500493408963,1.0,8.758,671.94305,0,PINE
49,2234.1233,0.099404834,-34.090211186375335,19.01500493408963,1.0,8.76,671.94305,0,PINE
49,2241.5269,0.09570574,-34.090211186375335,19.01500493408963,1.0,8.761,671.94305,0,PINE
49,2248.9297,0.091758095,-34.090211186375335,19.01500493408963,1.0,8.763,671.94305,0,PINE
49,2256.3328,0.088056184,-34.090211186375335,19.01500493408963,1.0,8.764,671.94305,0,PINE
49,2263.7346,0.08469374,-34.090211186375335,19.01500493408963,1.0,8.765,671.94305,0,PINE
49,2271.1365,0.08281488,-34.090211186375335,19.01500493408963,1.0,8.767,671.94305,0,PINE
49,2278.5376,0.08121488,-34.090211186375335,19.01500493408963,1.0,8.768,671.94305,0,PINE
49,2285.9387,0.07995965,-34.090211186375335,19.01500493408963,1.0,8.77,671.94305,0,PINE
49,2293.3386,0.07801991,-34.090211186375335,19.01500493408963,1.0,8.771,671.94305,0,PINE
49,2300.7378,0.07688807,-34.090211186375335,19.01500493408963,1.0,8.772,671.94305,0,PINE
49,2308.136,0.074552834,-34.090211186375335,19.01500493408963,1.0,8.774,671.94305,0,PINE
49,2315.5342,0.0745582,-34.090211186375335,19.01500493408963,1.0,8.775,671.94305,0,PINE
49,2322.9326,0.074650556,-34.090211186375335,19.01500493408963,1.0,8.777,671.94305,0,PINE
49,2330.3298,0.07269801,-34.090211186375335,19.01500493408963,1.0,8.778,671.94305,0,PINE
49,2337.7263,0.07140368,-34.090211186375335,19.01500493408963,1.0,8.779,671.94305,0,PINE
49,2345.1216,0.070842326,-34.090211186375335,19.01500493408963,1.0,8.781,671.94305,0,PINE
49,2352.517,0.07028695,-34.090211186375335,19.01500493408963,1.0,8.782,671.94305,0,PINE
49,2359.9126,0.06984971,-34.090211186375335,19.01500493408963,1.0,8.783,671.94305,0,PINE
49,2367.3071,0.07058893,-34.090211186375335,19.01500493408963,1.0,8.785,671.94305,0,PINE
49,2374.7007,0.06972232,-34.090211186375335,19.01500493408963,1.0,8.786,671.94305,0,PINE
49,2382.0935,0.068769306,-34.090211186375335,19.01500493408963,1.0,8.788,671.94305,0,PINE
49,2389.486,0.07028813,-34.090211186375335,19.01500493408963,1.0,8.789,671.94305,0,PINE
49,2396.878,0.06732069,-34.090211186375335,19.01500493408963,1.0,8.79,671.94305,0,PINE
49,2404.2695,0.067953676,-34.090211186375335,19.01500493408963,1.0,8.792,671.94305,0,PINE
49,2411.6604,0.06514644,-34.090211186375335,19.01500493408963,1.0,8.793,671.94305,0,PINE
49,2419.0513,0.06716543,-34.090211186375335,19.01500493408963,1.0,8.795,671.94305,0,PINE
49,2426.4402,0.06319371,-34.090211186375335,19.01500493408963,1.0,8.796,671.94305,0,PINE
49,2433.8303,0.061550934,-34.090211186375335,19.01500493408963,1.0,8.797,671.94305,0,PINE
49,2441.2183,0.059572957,-34.090211186375335,19.01500493408963,1.0,8.799,671.94305,0,PINE
49,2448.6064,0.062345225,-34.090211186375335,19.01500493408963,1.0,8.8,671.94305,0,PINE
49,2455.9944,0.058210123,-34.090211186375335,19.01500493408963,1.0,8.802,671.94305,0,PINE
49,2463.3816,0.055810623,-34.090211186375335,19.01500493408963,1.0,8.803,671.94305,0,PINE
49,2470.7678,0.054595858,-34.090211186375335,19.01500493408963,1.0,8.804,671.94305,0,PINE
49,2478.153,0.052274067,-34.090211186375335,19.01500493408963,1.0,8.806,671.94305,0,PINE
49,2485.5386,0.051352568,-34.090211186375335,19.01500493408963,1.0,8.807,671.94305,0,PINE
49,2492.9238,0.05032023,-34.090211186375335,19.01500493408963,1.0,8.809,671.94305,0,PINE
50,381.00558,0.023895158,-34.09129565141585,19.01229377148835,1.0,8.415,621.581,0,PINE
50,388.4092,0.024610197,-34.09129565141585,19.01229377148835,1.0,8.415,621.581,0,PINE
50,395.81583,0.025312783,-34.09129565141585,19.01229377148835,1.0,8.415,621.581,0,PINE
50,403.2254,0.026035823,-34.09129565141585,19.01229377148835,1.0,8.415,621.581,0,PINE
50,410.638,0.027009359,-34.09129565141585,19.01229377148835,1.0,8.417,621.581,0,PINE
50,418.0536,0.028225433,-34.09129565141585,19.01229377148835,1.0,8.418,621.581,0,PINE
50,425.47214,0.029592644,-34.09129565141585,19.01229377148835,1.0,8.419,621.581,0,PINE
50,432.8927,0.031008251,-34.09129565141585,19.01229377148835,1.0,8.421,621.581,0,PINE
50,440.31726,0.032243673,-34.09129565141585,19.01229377148835,1.0,8.422,621.581,0,PINE
50,447.7428,0.03348511,-34.09129565141585,19.01229377148835,1.0,8.424,621.581,0,PINE
50,455.17035,0.034750115,-34.09129565141585,19.01229377148835,1.0,8.425,621.581,0,PINE
50,462.59888,0.03597176,-34.09129565141585,19.01229377148835,1.0,8.426,621.581,0,PINE
50,470.0304,0.037058637,-34.09129565141585,19.01229377148835,1.0,8.428,621.581,0,PINE
50,477.46292,0.0380157,-34.09129565141585,19.01229377148835,1.0,8.429,621.581,0,PINE
50,484.89743,0.03721013,-34.09129565141585,19.01229377148835,1.0,8.431,621.581,0,PINE
50,492.33292,0.036597364,-34.09129565141585,19.01229377148835,1.0,8.432,621.581,0,PINE
50,499.77142,0.037396055,-34.09129565141585,19.01229377148835,1.0,8.433,621.581,0,PINE
50,507.2099,0.039474804,-34.09129565141585,19.01229377148835,1.0,8.435,621.581,0,PINE
50,514.6504,0.04133653,-34.09129565141585,19.01229377148835,1.0,8.436,621.581,0,PINE
50,522.0909,0.04366177,-34.09129565141585,19.01229377148835,1.0,8.438,621.581,0,PINE
50,529.5333,0.05048348,-34.09129565141585,19.01229377148835,1.0,8.439,621.581,0,PINE
50,536.9768,0.053668793,-34.09129565141585,19.01229377148835,1.0,8.44,621.581,0,PINE
50,544.42126,0.056295987,-34.09129565141585,19.01229377148835,1.0,8.442,621.581,0,PINE
50,551.8667,0.05815423,-34.09129565141585,19.01229377148835,1.0,8.443,621.581,0,PINE
50,559.3142,0.058723994,-34.09129565141585,19.01229377148835,1.0,8.445,621.581,0,PINE
50,566.7616,0.057800703,-34.09129565141585,19.01229377148835,1.0,8.446,621.581,0,PINE
50,574.20905,0.05599611,-34.09129565141585,19.01229377148835,1.0,8.447,621.581,0,PINE
50,581.6585,0.05572712,-34.09129565141585,19.01229377148835,1.0,8.449,621.581,0,PINE
50,589.108,0.055430625,-34.09129565141585,19.01229377148835,1.0,8.45,621.581,0,PINE
50,596.55835,0.055726815,-34.09129565141585,19.01229377148835,1.0,8.452,621.581,0,PINE
50,604.0098,0.056747478,-34.09129565141585,19.01229377148835,1.0,8.453,621.581,0,PINE
50,611.4622,0.056498185,-34.09129565141585,19.01229377148835,1.0,8.454,621.581,0,PINE
50,618.9146,0.055956636,-34.09129565141585,19.01229377148835,1.0,8.456,621.581,0,PINE
50,626.36804,0.055604815,-34.09129565141585,19.01229377148835,1.0,8.457,621.581,0,PINE
